	sentence	named_entity	rank
3232	She left the City - taking a 90pc reduction in salary, giving up the company car, discovering public transport and working part-time in a contemporary art gallery - one of her personal passions.	"[{""text"": ""City"", ""type"": ""ORG"", ""start"": 13, ""end"": 17, ""cms"": null}, {""text"": ""one"", ""type"": ""CARDINAL"", ""start"": 165, ""end"": 168, ""cms"": null}]"	127
3233	And so began a career in a variety of roles starting as deputy chief executive of Arts & Business, fundraising director at The Royal Academy, director at The Almeida Theatre and then Arts Council England.	"[{""text"": ""Arts & Business"", ""type"": ""ORG"", ""start"": 82, ""end"": 97, ""cms"": null}, {""text"": ""The Royal Academy"", ""type"": ""ORG"", ""start"": 123, ""end"": 140, ""cms"": null}, {""text"": ""The Almeida Theatre"", ""type"": ""ORG"", ""start"": 154, ""end"": 173, ""cms"": null}, {""text"": ""Arts Council England"", ""type"": ""ORG"", ""start"": 183, ""end"": 203, ""cms"": null}]"	127
3234	 She left ACE at the end of 2007 - taking roles at LOCOG (London Organising Committee of the Olympic Games), the ODA (Olympic Delivery Authority) and the London Legacy Development Corporation before becoming chief executive of the Legacy List in 2011.  Set up as a 'force for good' to support the long-term social, cultural and physical regeneration of the East End, it is using London 2012 as its launch pad to support a range of arts and education projects making creative connections between people and the Olympic Park.  It's been going for one year, has leveraged £1.5m of investment from private and public sources and has got a series of three year creative projects off the ground around the park.  They employ two young women who live close to the Park in east London with CVs which do not immediately look great on paper.	"[{""text"": ""ACE"", ""type"": ""ORG"", ""start"": 10, ""end"": 13, ""cms"": null}, {""text"": ""the end of 2007"", ""type"": ""DATE"", ""start"": 17, ""end"": 32, ""cms"": null}, {""text"": ""LOCOG"", ""type"": ""ORG"", ""start"": 51, ""end"": 56, ""cms"": null}, {""text"": ""London Organising Committee of the Olympic Games"", ""type"": ""ORG"", ""start"": 58, ""end"": 106, ""cms"": null}, {""text"": ""ODA"", ""type"": ""ORG"", ""start"": 113, ""end"": 116, ""cms"": null}, {""text"": ""Olympic Delivery Authority"", ""type"": ""ORG"", ""start"": 118, ""end"": 144, ""cms"": null}, {""text"": ""the London Legacy Development Corporation"", ""type"": ""ORG"", ""start"": 150, ""end"": 191, ""cms"": null}, {""text"": ""the Legacy List"", ""type"": ""ORG"", ""start"": 227, ""end"": 242, ""cms"": null}, {""text"": ""2011"", ""type"": ""DATE"", ""start"": 246, ""end"": 250, ""cms"": null}, {""text"": ""the East End"", ""type"": ""LOC"", ""start"": 353, ""end"": 365, ""cms"": null}, {""text"": ""London"", ""type"": ""GPE"", ""start"": 379, ""end"": 385, ""cms"": null}, {""text"": ""2012"", ""type"": ""DATE"", ""start"": 386, ""end"": 390, ""cms"": null}, {""text"": ""the Olympic Park"", ""type"": ""FAC"", ""start"": 506, ""end"": 522, ""cms"": null}, {""text"": ""one year"", ""type"": ""DATE"", ""start"": 545, ""end"": 553, ""cms"": null}, {""text"": ""\u00a31.5m"", ""type"": ""MONEY"", ""start"": 569, ""end"": 574, ""cms"": null}, {""text"": ""three year"", ""type"": ""DATE"", ""start"": 645, ""end"": 655, ""cms"": null}, {""text"": ""two"", ""type"": ""CARDINAL"", ""start"": 719, ""end"": 722, ""cms"": null}, {""text"": ""Park"", ""type"": ""FAC"", ""start"": 757, ""end"": 761, ""cms"": null}, {""text"": ""London"", ""type"": ""GPE"", ""start"": 770, ""end"": 776, ""cms"": null}]"	127
3235	"Sarah says they are ""the sort of CV I had at their age."	"[{""text"": ""Sarah"", ""type"": ""PERSON"", ""start"": 0, ""end"": 5, ""cms"": null}]"	127
3236	"A few O levels and no experience""."	[]	127
3237	Someone took an initial chance on her so she has spent most of her working life taking chances on others when she could.	[]	127
3238	 Looking back, she feels that spending so much time being unsure what she wanted to do and trying out different things in both the private, public and charity sectors turned out to be useful.	[]	127
3239	She learnt to be flexible and adaptable - and adept at speaking all the different 'languages' of these varied arenas.	[]	127
3240	 	[]	127
3241	"Some chances were offered to her, some she sought out and others she created by ""wriggling my way through into gaps no-one had noticed had existed"".  She describes the path she took as ""stimulating, nerve-wracking but never dull""."	[]	127
3242	Sarah Weir - BA, OBE and CEO.	"[{""text"": ""Sarah Weir"", ""type"": ""PERSON"", ""start"": 0, ""end"": 10, ""cms"": null}]"	127
3243	In the wake of the London 2012 staffing fiasco, G4S has been stripped of a prison contract and barred from new bids in the sector.	"[{""text"": ""London"", ""type"": ""GPE"", ""start"": 19, ""end"": 25, ""cms"": null}, {""text"": ""2012"", ""type"": ""DATE"", ""start"": 26, ""end"": 30, ""cms"": null}, {""text"": ""G4S"", ""type"": ""ORG"", ""start"": 48, ""end"": 51, ""cms"": null}]"	15
3244	The army had to be called in to make up the shortfall when G4S failed to hire enough staff.	"[{""text"": ""G4S"", ""type"": ""ORG"", ""start"": 59, ""end"": 62, ""cms"": null}]"	15
3245	 The chairman of UK Athletics has called on Boris Johnson to resolve the question of the future of the Olympic stadium.	"[{""text"": ""UK Athletics"", ""type"": ""ORG"", ""start"": 17, ""end"": 29, ""cms"": null}, {""text"": ""Boris Johnson"", ""type"": ""PERSON"", ""start"": 44, ""end"": 57, ""cms"": null}]"	15
3246	West Ham United Football Club remain the favourites to take over the stadium but funding has yet to be agreed.	"[{""text"": ""West Ham United Football Club"", ""type"": ""ORG"", ""start"": 0, ""end"": 29, ""cms"": null}]"	15
3247	 Logistics company UPS predict that the Olympics will provide a £21 billion boost to UK GDP in the long term, primarily through growth in exports.	"[{""text"": ""UPS"", ""type"": ""ORG"", ""start"": 19, ""end"": 22, ""cms"": null}, {""text"": ""Olympics"", ""type"": ""EVENT"", ""start"": 40, ""end"": 48, ""cms"": null}, {""text"": ""\u00a321 billion"", ""type"": ""MONEY"", ""start"": 64, ""end"": 75, ""cms"": null}, {""text"": ""UK"", ""type"": ""GPE"", ""start"": 85, ""end"": 87, ""cms"": null}]"	15
3248	London 2012 already helped the economy grow by 1 per cent in the third quarter of 2012.	"[{""text"": ""London"", ""type"": ""GPE"", ""start"": 0, ""end"": 6, ""cms"": null}, {""text"": ""2012"", ""type"": ""DATE"", ""start"": 7, ""end"": 11, ""cms"": null}, {""text"": ""1 per cent"", ""type"": ""PERCENT"", ""start"": 47, ""end"": 57, ""cms"": null}, {""text"": ""the third quarter of 2012"", ""type"": ""DATE"", ""start"": 61, ""end"": 86, ""cms"": null}]"	15
3249	De Vos, who has been in charge of the athletics governing body since 2007, was delivering what he clearly understood to be a private lecture to students of his former Oxford University college, Keble, a month after the Olympic Games.	"[{""text"": ""De Vos"", ""type"": ""PERSON"", ""start"": 0, ""end"": 6, ""cms"": null}, {""text"": ""2007"", ""type"": ""DATE"", ""start"": 69, ""end"": 73, ""cms"": null}, {""text"": ""Oxford University"", ""type"": ""ORG"", ""start"": 167, ""end"": 184, ""cms"": null}, {""text"": ""Keble"", ""type"": ""GPE"", ""start"": 194, ""end"": 199, ""cms"": null}, {""text"": ""a month"", ""type"": ""DATE"", ""start"": 201, ""end"": 208, ""cms"": null}, {""text"": ""the Olympic Games"", ""type"": ""EVENT"", ""start"": 215, ""end"": 232, ""cms"": null}]"	174
3250	 But on Friday night he was forced to own up to an “ill-chosen phrase” after drawing a distinction between the technology-driven sports that delivered the bulk of Britain’s gold medals at London 2012 and his own sport of track and field.	"[{""text"": ""Friday"", ""type"": ""DATE"", ""start"": 8, ""end"": 14, ""cms"": null}, {""text"": ""night"", ""type"": ""TIME"", ""start"": 15, ""end"": 20, ""cms"": null}, {""text"": ""Britain"", ""type"": ""GPE"", ""start"": 163, ""end"": 170, ""cms"": null}, {""text"": ""London 2012"", ""type"": ""EVENT"", ""start"": 188, ""end"": 199, ""cms"": null}]"	174
3251	 Outlining the history of Lottery investment since the low point of the 1996 Atlanta Olympics when Britain managed just a single gold medal, De Vos highlighted the influence of Peter Keen, who preceded David Brailsford as performance director of British Cycling.	"[{""text"": ""the 1996"", ""type"": ""EVENT"", ""start"": 68, ""end"": 76, ""cms"": null}, {""text"": ""Atlanta Olympics"", ""type"": ""EVENT"", ""start"": 77, ""end"": 93, ""cms"": null}, {""text"": ""Britain"", ""type"": ""GPE"", ""start"": 99, ""end"": 106, ""cms"": null}, {""text"": ""De Vos"", ""type"": ""PERSON"", ""start"": 141, ""end"": 147, ""cms"": null}, {""text"": ""Peter Keen"", ""type"": ""PERSON"", ""start"": 177, ""end"": 187, ""cms"": null}, {""text"": ""David Brailsford"", ""type"": ""PERSON"", ""start"": 202, ""end"": 218, ""cms"": null}, {""text"": ""British Cycling"", ""type"": ""ORG"", ""start"": 246, ""end"": 261, ""cms"": null}]"	174
3252	 De Vos said: “Peter Keen came in and said, ‘Forget about cycling, it’s all about sprinting on the track because if you give me money I can make a difference and win medals’.  “That philosophy flowed through.	"[{""text"": ""De Vos"", ""type"": ""PERSON"", ""start"": 1, ""end"": 7, ""cms"": null}, {""text"": ""Peter Keen"", ""type"": ""PERSON"", ""start"": 15, ""end"": 25, ""cms"": null}]"	174
3253	It flowed through rowing, it flowed through sailing.	[]	174
3254	We had an inbuilt advantage anyway as we could afford to do those sports.	[]	174
3255	But you knew that if you were technologically ahead of everyone else, it could make half a second difference.	"[{""text"": ""half a second"", ""type"": ""TIME"", ""start"": 84, ""end"": 97, ""cms"": null}]"	174
3256	 “They talk about aggregation of marginal gains.	[]	174
3257	I personally don’t buy it.	[]	174
3258	It’s actually technological doping, but none the less it works and we’ve won a vast number of medals as a result of it.	[]	174
3259	 	[]	174
3260	“You can’t do that in track and field athletics.	[]	174
3261	You can’t do it in a team sport where the bounce of a ball can make the difference between success and failure.”	[]	174
3262	 De Vos’s remarks came in an hour-long lecture on elite performance, motivation, and leadership in the wake of London 2012.	"[{""text"": ""De Vos\u2019s"", ""type"": ""PERSON"", ""start"": 1, ""end"": 9, ""cms"": null}, {""text"": ""hour"", ""type"": ""TIME"", ""start"": 29, ""end"": 33, ""cms"": null}, {""text"": ""London 2012"", ""type"": ""EVENT"", ""start"": 111, ""end"": 122, ""cms"": null}]"	174
3263	 On Friday night, he said his comments were in response to a question from the audience and that he was not criticising other Olympic sports but merely pointing out the difference with athletics.  “I made the point, and perhaps it was an ill-chosen phrase, that one of the reasons we do well in certain sports is perhaps because we have the financial wherewithal to achieve a level that others can’t.  “There are some sports where certain well-applied financial modals can bring you a certain advantage.	"[{""text"": ""Friday"", ""type"": ""DATE"", ""start"": 4, ""end"": 10, ""cms"": null}, {""text"": ""night"", ""type"": ""TIME"", ""start"": 11, ""end"": 16, ""cms"": null}, {""text"": ""Olympic"", ""type"": ""EVENT"", ""start"": 126, ""end"": 133, ""cms"": null}, {""text"": ""one"", ""type"": ""CARDINAL"", ""start"": 262, ""end"": 265, ""cms"": null}]"	174
3264	My point was that it doesn’t apply in athletics.	[]	174
3265	It’s very, very hard to achieve that.”	[]	174
3266	 During the lecture, De Vos also turned his ire on the Education Secretary, Michael Gove, describing his policies on school sport as “stupid”.  Criticising the Government for its failure to deliver an effective Olympic legacy in terms of school sport provision, De Vos said: “It’s not the place for political grandstanding but Michael Gove’s decision of two years ago to effectively take it off the curriculum for infants schools and make it an optional curriculum for junior schools seems to me the single-minded most stupid piece of dogma that has imposed upon anybody for a very, very long time.	"[{""text"": ""De Vos"", ""type"": ""PERSON"", ""start"": 21, ""end"": 27, ""cms"": null}, {""text"": ""Education"", ""type"": ""ORG"", ""start"": 55, ""end"": 64, ""cms"": null}, {""text"": ""Michael Gove"", ""type"": ""PERSON"", ""start"": 76, ""end"": 88, ""cms"": null}, {""text"": ""Government"", ""type"": ""ORG"", ""start"": 160, ""end"": 170, ""cms"": null}, {""text"": ""Olympic"", ""type"": ""EVENT"", ""start"": 211, ""end"": 218, ""cms"": null}, {""text"": ""De Vos"", ""type"": ""PERSON"", ""start"": 262, ""end"": 268, ""cms"": null}, {""text"": ""Michael Gove\u2019s"", ""type"": ""PERSON"", ""start"": 327, ""end"": 341, ""cms"": null}, {""text"": ""two years ago"", ""type"": ""DATE"", ""start"": 354, ""end"": 367, ""cms"": null}]"	174
3267	 	[]	174
3268	“I think they probably realise that by now and are finding it quite hard to back-rack from that position in the glory of the Games.”  	"[{""text"": ""Games"", ""type"": ""EVENT"", ""start"": 125, ""end"": 130, ""cms"": null}]"	174
3269	De Vos insisted on Friday night that he stood by his position.	"[{""text"": ""De Vos"", ""type"": ""PERSON"", ""start"": 0, ""end"": 6, ""cms"": null}, {""text"": ""Friday"", ""type"": ""DATE"", ""start"": 19, ""end"": 25, ""cms"": null}, {""text"": ""night"", ""type"": ""TIME"", ""start"": 26, ""end"": 31, ""cms"": null}]"	174
3270	“I do think that,” he said.	[]	174
3271	 “I think it’s wrong because actually 20 or 30 years down the line, if we haven’t got active sport in schools we will suffer as a sporting nation.”  De Vos’s lecture concluded with reflections on the performance of Britain’s track and field athletes at the London Olympics and he admitted that the euphoria of the gold rush on ‘Super Saturday’ had masked deficiencies in the rest of the squad.	"[{""text"": ""20 or 30 years"", ""type"": ""DATE"", ""start"": 38, ""end"": 52, ""cms"": null}, {""text"": ""De Vos\u2019s"", ""type"": ""PERSON"", ""start"": 149, ""end"": 157, ""cms"": null}, {""text"": ""Britain"", ""type"": ""GPE"", ""start"": 215, ""end"": 222, ""cms"": null}, {""text"": ""the London Olympics"", ""type"": ""EVENT"", ""start"": 253, ""end"": 272, ""cms"": null}, {""text"": ""Super Saturday"", ""type"": ""EVENT"", ""start"": 328, ""end"": 342, ""cms"": null}]"	174
3272	 	[]	174
3273	“Actually we didn’t have a great Games,” he said.	"[{""text"": ""Games"", ""type"": ""EVENT"", ""start"": 33, ""end"": 38, ""cms"": null}]"	174
