	sentence	named_entity	rank
7939	It's a geographical advantage – although I did think there was one opportunity on Merseyside, now gone.	"[{""text"": ""one"", ""type"": ""CARDINAL"", ""start"": 63, ""end"": 66, ""cms"": null}, {""text"": ""Merseyside"", ""type"": ""LOC"", ""start"": 82, ""end"": 92, ""cms"": null}]"	88
7940	You probably won't agree, but I have always thought it really unfortunate that the ground-sharing issue between Liverpool and Everton could never be resolved.	"[{""text"": ""Liverpool"", ""type"": ""ORG"", ""start"": 112, ""end"": 121, ""cms"": null}, {""text"": ""Everton"", ""type"": ""ORG"", ""start"": 126, ""end"": 133, ""cms"": null}]"	88
7941	Don't get me wrong, I understand club identities and respect that fans want to keep their independence above all, but one fabulous venue, an Allianz Arena, on Stanley Park, glowing red when Liverpool play, blue for Everton, as happens in Munich…	"[{""text"": ""one"", ""type"": ""CARDINAL"", ""start"": 118, ""end"": 121, ""cms"": null}, {""text"": ""an Allianz Arena"", ""type"": ""FAC"", ""start"": 138, ""end"": 154, ""cms"": null}, {""text"": ""Stanley Park"", ""type"": ""FAC"", ""start"": 159, ""end"": 171, ""cms"": null}, {""text"": ""Liverpool"", ""type"": ""ORG"", ""start"": 190, ""end"": 199, ""cms"": null}, {""text"": ""Everton"", ""type"": ""ORG"", ""start"": 215, ""end"": 222, ""cms"": null}, {""text"": ""Munich"", ""type"": ""GPE"", ""start"": 238, ""end"": 244, ""cms"": null}]"	88
7942	Ah well.	[]	88
7943	Still, while we're on the subject…	[]	88
7944	"

AC Milan and Inter Milan hate each other with a passion that is far beyond any English rivalry, yet they've shared a ground for 68 years."	"[{""text"": ""AC Milan"", ""type"": ""ORG"", ""start"": 2, ""end"": 10, ""cms"": null}, {""text"": ""Inter Milan"", ""type"": ""ORG"", ""start"": 15, ""end"": 26, ""cms"": null}, {""text"": ""English"", ""type"": ""NORP"", ""start"": 81, ""end"": 88, ""cms"": null}, {""text"": ""68 years"", ""type"": ""DATE"", ""start"": 130, ""end"": 138, ""cms"": null}]"	88
7945	Likewise Roma and Lazio for over 50 years.	"[{""text"": ""Roma"", ""type"": ""ORG"", ""start"": 9, ""end"": 13, ""cms"": null}, {""text"": ""Lazio"", ""type"": ""ORG"", ""start"": 18, ""end"": 23, ""cms"": null}, {""text"": ""over 50 years"", ""type"": ""DATE"", ""start"": 28, ""end"": 41, ""cms"": null}]"	88
7946	Juventus and Torino also shared for most of their histories.	"[{""text"": ""Juventus"", ""type"": ""ORG"", ""start"": 0, ""end"": 8, ""cms"": null}, {""text"": ""Torino"", ""type"": ""ORG"", ""start"": 13, ""end"": 19, ""cms"": null}]"	88
7947	So why can't English clubs save themselves a fortune and do the same?	"[{""text"": ""English"", ""type"": ""NORP"", ""start"": 13, ""end"": 20, ""cms"": null}]"	88
7948	DrAds, Jersey.	"[{""text"": ""DrAds"", ""type"": ""ORG"", ""start"": 0, ""end"": 5, ""cms"": null}, {""text"": ""Jersey"", ""type"": ""GPE"", ""start"": 7, ""end"": 13, ""cms"": null}]"	88
7949	"

"	[]	88
7950	Yes, but Juventus have now broken away and Roma will do soon, and one of the reasons is they do not like being tenants and wish to keep all of the revenue from their stadium.	"[{""text"": ""Juventus"", ""type"": ""ORG"", ""start"": 9, ""end"": 17, ""cms"": null}, {""text"": ""Roma"", ""type"": ""ORG"", ""start"": 43, ""end"": 47, ""cms"": null}]"	88
7951	I suppose every club wants its own distinct character.	[]	88
7952	People from outside Merseyside are more inclined to advocate sharing for Liverpool and Everton because, in recent years, both clubs have been looking for ways to expand and Stanley Park is in such proximity to Anfield and Goodison Park, but I can understand why the fans wouldn't welcome it.	"[{""text"": ""Merseyside"", ""type"": ""LOC"", ""start"": 20, ""end"": 30, ""cms"": null}, {""text"": ""Liverpool"", ""type"": ""ORG"", ""start"": 73, ""end"": 82, ""cms"": null}, {""text"": ""Everton"", ""type"": ""ORG"", ""start"": 87, ""end"": 94, ""cms"": null}, {""text"": ""recent years"", ""type"": ""DATE"", ""start"": 107, ""end"": 119, ""cms"": null}, {""text"": ""Stanley Park"", ""type"": ""FAC"", ""start"": 173, ""end"": 185, ""cms"": null}, {""text"": ""Anfield"", ""type"": ""FAC"", ""start"": 210, ""end"": 217, ""cms"": null}, {""text"": ""Goodison Park"", ""type"": ""FAC"", ""start"": 222, ""end"": 235, ""cms"": null}]"	88
7953	Chelsea are out of Stamford Bridge for three years and if they wanted to use the Olympic Stadium, I think West Ham's owners could be persuaded.	"[{""text"": ""Chelsea"", ""type"": ""ORG"", ""start"": 0, ""end"": 7, ""cms"": null}, {""text"": ""Stamford Bridge"", ""type"": ""FAC"", ""start"": 19, ""end"": 34, ""cms"": null}, {""text"": ""three years"", ""type"": ""DATE"", ""start"": 39, ""end"": 50, ""cms"": null}, {""text"": ""the Olympic Stadium"", ""type"": ""FAC"", ""start"": 77, ""end"": 96, ""cms"": null}, {""text"": ""West Ham's"", ""type"": ""ORG"", ""start"": 106, ""end"": 116, ""cms"": null}]"	88
7954	But I don't think the supporters of either club would be happy.	[]	88
7955	I feel your argument is built on a false premise that Italian rivalries are felt more strongly than English ones.	"[{""text"": ""Italian"", ""type"": ""NORP"", ""start"": 54, ""end"": 61, ""cms"": null}, {""text"": ""English"", ""type"": ""NORP"", ""start"": 100, ""end"": 107, ""cms"": null}]"	88
7956	"

"	[]	88
7957	A soulless concrete bowl with pretty lights will never be for me.	[]	88
7958	But it's all about money now.	[]	88
7959	Forget history and tradition.	[]	88
7960	Despite many bad memories at Upton Park, the good ones are tremendous.	"[{""text"": ""Upton Park"", ""type"": ""FAC"", ""start"": 29, ""end"": 39, ""cms"": null}]"	88
7961	There is no better place under the floodlights and it will be a sad day when we leave.	"[{""text"": ""a sad day"", ""type"": ""DATE"", ""start"": 62, ""end"": 71, ""cms"": null}]"	88
7962	Denzel78, London.	"[{""text"": ""Denzel78"", ""type"": ""GPE"", ""start"": 0, ""end"": 8, ""cms"": null}, {""text"": ""London"", ""type"": ""GPE"", ""start"": 10, ""end"": 16, ""cms"": null}]"	88
7963	"

"	[]	88
7964	Yes and it would have been a sadder one had the owners sat idle while every other major club in London – Arsenal, Tottenham, Chelsea – expanded until one day West Ham fans woke up and the club was the size of Queens Park Rangers.	"[{""text"": ""London"", ""type"": ""GPE"", ""start"": 96, ""end"": 102, ""cms"": null}, {""text"": ""Arsenal"", ""type"": ""ORG"", ""start"": 105, ""end"": 112, ""cms"": null}, {""text"": ""Tottenham"", ""type"": ""ORG"", ""start"": 114, ""end"": 123, ""cms"": null}, {""text"": ""Chelsea"", ""type"": ""ORG"", ""start"": 125, ""end"": 132, ""cms"": null}, {""text"": ""West Ham"", ""type"": ""ORG"", ""start"": 158, ""end"": 166, ""cms"": null}, {""text"": ""Queens Park Rangers"", ""type"": ""ORG"", ""start"": 209, ""end"": 228, ""cms"": null}]"	88
7965	Actually, scratch that, even QPR are talking about moving to a bigger ground than Loftus Road.	"[{""text"": ""QPR"", ""type"": ""ORG"", ""start"": 29, ""end"": 32, ""cms"": null}, {""text"": ""Loftus Road"", ""type"": ""FAC"", ""start"": 82, ""end"": 93, ""cms"": null}]"	88
7966	"

"	[]	88
7967	Upton Park on match day has an incredible atmosphere.	"[{""text"": ""Upton Park"", ""type"": ""FAC"", ""start"": 0, ""end"": 10, ""cms"": null}]"	88
7968	This won't compete.	[]	88
7969	Outinthesticks, Chelmsford.	"[{""text"": ""Outinthesticks"", ""type"": ""ORG"", ""start"": 0, ""end"": 14, ""cms"": null}, {""text"": ""Chelmsford"", ""type"": ""GPE"", ""start"": 16, ""end"": 26, ""cms"": null}]"	88
7970	"

"	[]	88
7971	Yes.	[]	88
7972	That's why they have won so many trophies there.	[]	88
7973	"

AC Milan and Inter Milan have shared the Stadio Giuseppe Meazza - the San Siro - for almost seven decades

"	"[{""text"": ""AC Milan"", ""type"": ""ORG"", ""start"": 2, ""end"": 10, ""cms"": null}, {""text"": ""Inter Milan"", ""type"": ""ORG"", ""start"": 15, ""end"": 26, ""cms"": null}, {""text"": ""the Stadio Giuseppe Meazza"", ""type"": ""FAC"", ""start"": 39, ""end"": 65, ""cms"": null}, {""text"": ""the San Siro"", ""type"": ""FAC"", ""start"": 68, ""end"": 80, ""cms"": null}, {""text"": ""almost seven decades"", ""type"": ""DATE"", ""start"": 87, ""end"": 107, ""cms"": null}]"	88
7974	"Frank McAvennie's diving header helped West Ham beat Watford at a lively Upton Park in November 1985

"	"[{""text"": ""Frank McAvennie's"", ""type"": ""PERSON"", ""start"": 0, ""end"": 17, ""cms"": null}, {""text"": ""West Ham"", ""type"": ""ORG"", ""start"": 39, ""end"": 47, ""cms"": null}, {""text"": ""Watford"", ""type"": ""ORG"", ""start"": 53, ""end"": 60, ""cms"": null}, {""text"": ""Upton Park"", ""type"": ""FAC"", ""start"": 73, ""end"": 83, ""cms"": null}, {""text"": ""November 1985"", ""type"": ""DATE"", ""start"": 87, ""end"": 100, ""cms"": null}]"	88
7975	Let's have transparency and the full facts revealed by the Freedom of Information request.	[]	88
7976	Let us all be assured that the deal is not only legal but ethically fair and acceptable in the current climate.	[]	88
7977	David Todman, Portsmouth.	"[{""text"": ""David Todman"", ""type"": ""PERSON"", ""start"": 0, ""end"": 12, ""cms"": null}, {""text"": ""Portsmouth"", ""type"": ""GPE"", ""start"": 14, ""end"": 24, ""cms"": null}]"	88
7978	"

"	[]	88
7979	As was explained, many of the redacted figures in the deal are to allow the LLDC to negotiate aggressively with other users.	"[{""text"": ""LLDC"", ""type"": ""ORG"", ""start"": 76, ""end"": 80, ""cms"": null}]"	88
7980	If every last penny of West Ham's arrangement was made public the LLDC would have no bargaining position.	"[{""text"": ""West Ham's"", ""type"": ""ORG"", ""start"": 23, ""end"": 33, ""cms"": null}, {""text"": ""LLDC"", ""type"": ""ORG"", ""start"": 66, ""end"": 70, ""cms"": null}]"	88
7981	Bidding for Premier League football is blind because that forces the price up.	"[{""text"": ""Premier League"", ""type"": ""ORG"", ""start"": 12, ""end"": 26, ""cms"": null}]"	88
7982	If it wasn't, the second bidder could just offer 1p more than the first.	"[{""text"": ""second"", ""type"": ""ORDINAL"", ""start"": 18, ""end"": 24, ""cms"": null}, {""text"": ""1p more than the"", ""type"": ""MONEY"", ""start"": 49, ""end"": 65, ""cms"": null}, {""text"": ""first"", ""type"": ""ORDINAL"", ""start"": 66, ""end"": 71, ""cms"": null}]"	88
7983	"

So many bitter Tottenham fans on here."	"[{""text"": ""Tottenham"", ""type"": ""ORG"", ""start"": 17, ""end"": 26, ""cms"": null}]"	88
7984	Maybe it's the view from Milton Keynes they don't like.	"[{""text"": ""Milton Keynes"", ""type"": ""GPE"", ""start"": 25, ""end"": 38, ""cms"": null}]"	88
7985	Can you see the Olympic Stadium from there?	"[{""text"": ""the Olympic Stadium"", ""type"": ""FAC"", ""start"": 12, ""end"": 31, ""cms"": null}]"	88
7986	Tommy, London.	"[{""text"": ""Tommy"", ""type"": ""GPE"", ""start"": 0, ""end"": 5, ""cms"": null}, {""text"": ""London"", ""type"": ""GPE"", ""start"": 7, ""end"": 13, ""cms"": null}]"	88
7987	"

"	[]	88
7988	Usually, this debate has no truck with tribal postings.	[]	88
7989	But as it finds it rather amusing that master negotiator Daniel Levy must pack up for Milton Keynes because, somehow, he has failed to secure a temporary home in London for an event he knew was coming, I'll let that one slide.	"[{""text"": ""Daniel Levy"", ""type"": ""PERSON"", ""start"": 57, ""end"": 68, ""cms"": null}, {""text"": ""Milton Keynes"", ""type"": ""GPE"", ""start"": 86, ""end"": 99, ""cms"": null}, {""text"": ""London"", ""type"": ""GPE"", ""start"": 162, ""end"": 168, ""cms"": null}]"	88
7990	"

"	[]	88
7991	Baroness Brady is clearly an excellent businesswoman and negotiator but loves to get herself on camera.	"[{""text"": ""Brady"", ""type"": ""PERSON"", ""start"": 9, ""end"": 14, ""cms"": null}]"	88
7992	Say what you like about Abramovich, the Glazers and whoever actually owns Arsenal, at least they keep themselves out of the limelight.	"[{""text"": ""Abramovich"", ""type"": ""PERSON"", ""start"": 24, ""end"": 34, ""cms"": null}, {""text"": ""Glazers"", ""type"": ""PERSON"", ""start"": 40, ""end"": 47, ""cms"": null}, {""text"": ""Arsenal"", ""type"": ""ORG"", ""start"": 74, ""end"": 81, ""cms"": null}]"	88
7993	Stevethevillafan, Birmingham.	"[{""text"": ""Stevethevillafan"", ""type"": ""PERSON"", ""start"": 0, ""end"": 16, ""cms"": null}, {""text"": ""Birmingham"", ""type"": ""GPE"", ""start"": 18, ""end"": 28, ""cms"": null}]"	88
7994	"

"	[]	88
7995	Yes, and everyone complains that you never hear from them and they are completely remote and unapproachable.	[]	88
7996	The owner of Arsenal – the man you couldn't name – is known as 'Silent' Stan Kroenke.	"[{""text"": ""Arsenal"", ""type"": ""ORG"", ""start"": 13, ""end"": 20, ""cms"": null}, {""text"": ""Stan Kroenke"", ""type"": ""PERSON"", ""start"": 72, ""end"": 84, ""cms"": null}]"	88
7997	They don't mean it as a compliment.	[]	88
7998	One could argue that on occasions the owners of West Ham overshare, but if that is their worst trait, it's not a bad one.	"[{""text"": ""West Ham"", ""type"": ""ORG"", ""start"": 48, ""end"": 56, ""cms"": null}]"	88
7999	Take David Sullivan's comments about Charlie Austin last week.	"[{""text"": ""David Sullivan's"", ""type"": ""PERSON"", ""start"": 5, ""end"": 21, ""cms"": null}, {""text"": ""Charlie Austin"", ""type"": ""PERSON"", ""start"": 37, ""end"": 51, ""cms"": null}, {""text"": ""last week"", ""type"": ""DATE"", ""start"": 52, ""end"": 61, ""cms"": null}]"	88
8000	Was it wise?	[]	88
8001	No.	[]	88
8002	Could it come back to haunt him?	[]	88
8003	Most certainly.	[]	88
8004	If West Ham ever come up against Austin in the future, he certainly won't need much motivating.	"[{""text"": ""West Ham"", ""type"": ""ORG"", ""start"": 3, ""end"": 11, ""cms"": null}, {""text"": ""Austin"", ""type"": ""PERSON"", ""start"": 33, ""end"": 39, ""cms"": null}]"	88
8005	But every West Ham fan was asking why they weren't bidding for Austin, and now they know.	"[{""text"": ""West Ham"", ""type"": ""ORG"", ""start"": 10, ""end"": 18, ""cms"": null}, {""text"": ""Austin"", ""type"": ""PERSON"", ""start"": 63, ""end"": 69, ""cms"": null}]"	88
8006	Would Arsenal's fans like to hear from Kroenke right now on the absence of major signings this summer?	"[{""text"": ""Arsenal"", ""type"": ""ORG"", ""start"": 6, ""end"": 13, ""cms"": null}, {""text"": ""Kroenke"", ""type"": ""PERSON"", ""start"": 39, ""end"": 46, ""cms"": null}, {""text"": ""this summer"", ""type"": ""DATE"", ""start"": 90, ""end"": 101, ""cms"": null}]"	88
8007	I'd say yes.	[]	88
8008	"

To me, it is great to have another potential rival to upset the established elite."	[]	88
8009	Mike, Perth.	"[{""text"": ""Mike"", ""type"": ""PERSON"", ""start"": 0, ""end"": 4, ""cms"": null}, {""text"": ""Perth"", ""type"": ""GPE"", ""start"": 6, ""end"": 11, ""cms"": null}]"	88
8010	"

"	[]	88
8011	I feel the same way, Mike.	"[{""text"": ""Mike"", ""type"": ""PERSON"", ""start"": 21, ""end"": 25, ""cms"": null}]"	88
8012	I want every club to grow and invest because that improves the competition.	[]	88
8013	I hate caps on ambition, such as Financial Fair Play.	[]	88
8014	"

"	[]	88
8015	Thank goodness the taxpayers of Boston and the state of Massachusetts didn't fall for the Olympic fantasy, which more often than not results in expensive, empty venues.	"[{""text"": ""Boston"", ""type"": ""GPE"", ""start"": 32, ""end"": 38, ""cms"": null}, {""text"": ""Massachusetts"", ""type"": ""GPE"", ""start"": 56, ""end"": 69, ""cms"": null}, {""text"": ""Olympic"", ""type"": ""EVENT"", ""start"": 90, ""end"": 97, ""cms"": null}]"	88
8016	The people get stuck with the bills while consultants and construction companies reap the rewards.	[]	88
8017	PM61, Boston.	"[{""text"": ""PM61"", ""type"": ""ORG"", ""start"": 0, ""end"": 4, ""cms"": null}, {""text"": ""Boston"", ""type"": ""GPE"", ""start"": 6, ""end"": 12, ""cms"": null}]"	88
8018	"

"	[]	88
8019	I think these are worrying times for the Olympic movement, when you consider the bidding process for the Winter Games in 2022.	"[{""text"": ""the Winter Games"", ""type"": ""EVENT"", ""start"": 101, ""end"": 117, ""cms"": null}, {""text"": ""2022"", ""type"": ""DATE"", ""start"": 121, ""end"": 125, ""cms"": null}]"	88
8020	Only dubious regimes, China and Azerbaijan, were interested.	"[{""text"": ""China"", ""type"": ""GPE"", ""start"": 22, ""end"": 27, ""cms"": null}, {""text"": ""Azerbaijan"", ""type"": ""GPE"", ""start"": 32, ""end"": 42, ""cms"": null}]"	88
8021	The Games are becoming too costly for western democracies.	"[{""text"": ""Games"", ""type"": ""EVENT"", ""start"": 4, ""end"": 9, ""cms"": null}]"	88
8022	The World Cup is going the same way.	"[{""text"": ""The World Cup"", ""type"": ""EVENT"", ""start"": 0, ""end"": 13, ""cms"": null}]"	88
8023	"

It is a wonderful stadium, but not for football."	[]	88
8024	Most fans will need binoculars to see who's on the ball.	[]	88
8025	Ankyp4nky, Northampton.	"[{""text"": ""Ankyp4nky"", ""type"": ""ORG"", ""start"": 0, ""end"": 9, ""cms"": null}, {""text"": ""Northampton"", ""type"": ""GPE"", ""start"": 11, ""end"": 22, ""cms"": null}]"	88
8026	"

The way West Ham are playing right now, mate, my guess would be the opposition."	"[{""text"": ""West Ham"", ""type"": ""ORG"", ""start"": 10, ""end"": 18, ""cms"": null}]"	88
8027	"

It is a concrete bowl, the least impressive Olympic stadium in living memory, and was built as the budget games."	[]	88
8028	The legacy of the Olympics is the medals won and the children inspired, not plastic seats and concrete pillars.	"[{""text"": ""Olympics"", ""type"": ""EVENT"", ""start"": 18, ""end"": 26, ""cms"": null}]"	88
